,Unnamed: 0,Name,District,Price,address,loc,lat,long
7151,7151,"Golden Valley Mansion 2 Rooms 1 Living Room
Flat C Lower Floor",Sheung Wan / Central,"$10.5
M",Golden Valley Mansion Hong Kong,,0.0,0.0
7152,7152,"Gallant Court 3 Rooms
Flat E Middle Floor",Ho Man Tin,"$15.8
M",Gallant Hong Kong,"浩園 Gallant Garden, 畫眉山 Wa Mei Shan, 粉嶺 Fanling, 北區 North District, 新界 New Territories, 香港 Hong Kong, 中国",22.4783519,114.13612266401705
7153,7153,"Gallant Court 3 Rooms
Flat E Middle Floor",Ho Man Tin,"$15.8
M",Gallant Hong Kong,"浩園 Gallant Garden, 畫眉山 Wa Mei Shan, 粉嶺 Fanling, 北區 North District, 新界 New Territories, 香港 Hong Kong, 中国",22.4783519,114.13612266401705
7154,7154,"Century Link Phase 2
Flat 07 Lower Floor Block 2A",Tung Chung,"$6.4
M",Century Link Hong Kong,"東環 Century Link, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2958855,113.94994868564052
7155,7155,"Cullinan West Phase 3 (Cullinan West II)
Flat B Higher Floor Tower 3B",Lai Chi Kok,"$10
M",West West II) Tower Hong Kong,,0.0,0.0
7156,7156,"Ocean Pride Phase 2 (Ocean Supreme)
Flat D Middle Floor Tower 2B",Tsuen Wan,"$10.6
M",Ocean Pride (Ocean Supreme) Tower Hong Kong,,0.0,0.0
7157,7157,"Viking Garden 2 Rooms
Flat 3 Higher Floor Block A",Tin Hau,"$12
M",Viking Garden Hong Kong,"維景花園 Viking Garden, 銅鑼灣 Causeway Bay, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2838618,114.19143742718464
7158,7158,"The Sherwood
Flat A Lower Floor Block 8",Tuen Mun,"$5.6
M",The Sherwood Hong Kong,"豫豐花園 The Sherwood, 屯門新村 Tuen Mun San Tsuen, 泥圍村 Nai Wai Village, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.41949925,113.9856205448463
7159,7159,"Park Signature 1 Room 1 Living Room
Flat E Higher Floor Block 3",Yuen Long,"$6.2
M",Park Hong Kong,"香港逸東酒店 Eaton, Hong Kong, 380, 彌敦道 Nathan Road, 京士柏 King's Park, 油麻地 Yau Ma Tei, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.30806175,114.17182641427397
7160,7160,"Oceanaire
Flat B Lower Floor Block 7B",Ma On Shan,"$10.8
M", Hong Kong,"香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2793278,114.1628131
7161,7161,"Galaxia 3 Rooms 1 Living Room
Flat 3 Higher Floor Block D",Diamond Hill / San Po Kong / Ngau Chi Wan,"$10
M",Galaxia Hong Kong,"星河明居 Galaxia, 鑽石山 Diamond Hill, 黃大仙區 Wong Tai Sin District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.341135100000002,114.202261305913
7162,7162,"Ocean Pride Phase 2 (Ocean Supreme) 5 Rooms 1 Living Room
Flat A Middle Floor Tower 2A",Tsuen Wan,"$27.5
M",Ocean Pride (Ocean Supreme) Tower Hong Kong,,0.0,0.0
7163,7163,"The Palazzo
Flat B Lower Floor Tower 7",Kau To Shan / Fotan,"$21
M",The Palazzo Tower Hong Kong,,0.0,0.0
7164,7164,"The Spectra
Flat B Middle Floor Tower 5",Yuen Long,"$8.18
M",The Spectra Tower Hong Kong,,0.0,0.0
7165,7165,"Metro Harbour View Phase 2 2 Rooms 2 Living Rooms
Flat E Lower Floor Block 07",Tai Kok Tsui,"$7
M",Metro Harbour View Hong Kong,"港灣豪庭 Metro Harbour View, 8, 福利街 Fuk Lee Street, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32450885,114.16043743569773
7166,7166,"Lung Poon Court 1 Room
Flat 9 Middle Floor Block D",Diamond Hill / San Po Kong / Ngau Chi Wan,"$5.5
M",Lung Poon Hong Kong,"龍蟠苑 Lung Poon Court, 竹園聯合村 Chuk Yuen United Village, 黃大仙區 Wong Tai Sin District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3419265,114.20052028974804
7167,7167,"Convention Plaza 2 Rooms 2 Living Rooms
Flat 10 Middle Floor Apartment Tower",Mid-Levels Central / Admiralty,"$26
M",Convention Plaza Apartment Tower Hong Kong,,0.0,0.0
7168,7168,"Gold Ning Mansion 2 Rooms
Flat H Lower Floor",Jardine's Lookout / Tai Hang,"$12.8
M",Gold Ning Mansion Hong Kong,"高寧大廈 Gold Ning Mansion, 5, 大坑徑 Tai Hang Drive, 大坑半山 Tai Hang Mid-Levels, 大坑 Tai Hang, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.273865450000002,114.19308591432998
7169,7169,"Yoho Town Yoho Midtown 2 Rooms 1 Living Room
Flat B Higher Floor Block M7",Yuen Long,"$9.5
M",Yoho Town Yoho Midtown Hong Kong,,0.0,0.0
7170,7170,"Hang Cheong Building 1 Room
Flat B Lower Floor",Yuen Long,"$4.35
M",Hang Cheong Building Hong Kong,"恆昌大廈 Hang Cheong Building, 36-50, 元朗炮仗坊 Yuen Long Pau Cheung Square, 元朗新墟 Yuen Long San Hui, 元朗市中心 Yuen Long Town Centre, 元朗 Yuen Long, 元朗區 Yuen Long District, 新界 New Territories, 香港 Hong Kong, 中国",22.4448635,114.02913971127796
7171,7171,"Harbour Park
Flat G Middle Floor",Cheung Sha Wan / Sham Shui Po,"$4.2
M",Harbour Park Hong Kong,"海柏匯 Harbour Park, 208, 通州街 Tung Chau Street, 塘尾 Tong Mi, 深水埗 Sham Shui Po, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.326709450000003,114.16021474738037
7172,7172,"Lung Fung Garden 2 Rooms 1 Living Room
Flat 1 Middle Floor Block B",Sheung Shui / Fanling,"$4.9
M",Lung Fung Garden Hong Kong,"龍豐花園 Lung Fung Garden, 上水市中心 Sheung Shui Town Centre, 上水 Sheung Shui, 北區 North District, 新界 New Territories, 香港 Hong Kong, 中国",22.50279575,114.12978580232239
7173,7173,Park Vista (Park Yoho) Park Yoho Milano (Phase 2C) 1 Room 1 Living Room,Yuen Long,"$4.8
M",Park Vista (Park Yoho) Park Yoho Milano Hong Kong,,0.0,0.0
7174,7174,"Grand Austin 4 Rooms 2 Living Rooms
Flat C Lower Floor Tower 5 - T5A",Kowloon Station,"$22
M",Grand Austin Tower Hong Kong,,0.0,0.0
7175,7175,"Discovery Park Phase 3
Flat A Higher Floor Block 10",Tsuen Wan,"$9.8
M",Discovery Park Hong Kong,"愉景新城 Discovery Park, 光板田村 Kwong Pan Tin Village, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.37611025,114.11189146971572
7176,7176,"Siu On Court 3 Rooms
Flat 3 Higher Floor Ting Lok House",Tuen Mun,"$5.2
M",Siu On Ting Lok House Hong Kong,,0.0,0.0
7177,7177,"Windsor Park Phase 1 5 Rooms 2 Living Rooms
House ( Phase 1 )",Kau To Shan / Fotan,"$69
M",Windsor Park House Hong Kong,,0.0,0.0
7178,7178,"Metro Town Phase 1 (Metro Town) 4 Rooms 2 Living Rooms
Flat H Higher Floor Tower 3",Tiu Keng Leng,"$16.5
M",Metro Town (Metro Town) Tower Hong Kong,,0.0,0.0
7179,7179,"Park Vista (Park Yoho) Park Yoho Venezia (Phase 1B) 3 Rooms
Flat D Middle Floor Block 3A",Yuen Long,"$9.38
M",Park Vista (Park Yoho) Park Yoho Venezia Hong Kong,,0.0,0.0
7180,7180,"Harbour Place 2 Rooms 2 Living Rooms
Flat E Middle Floor Block 7",Hung Hom,"$9.69
M",Harbour Place Hong Kong,"海濱南岸 Harbour Place, 紅磡 Hung Hom, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.30265715,114.18674849163978
7181,7181,"Heng Fa Chuen 3 Rooms 2 Living Rooms
Flat 8 Middle Floor Block 25",Heng Fa Chuen,"$11
M",Heng Fa Chuen Hong Kong,"杏花邨 Heng Fa Chuen, 筲箕灣 Shau Kei Wan, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27785875,114.2402644692785
7182,7182,"Kam Fung Court 2 Rooms 2 Living Rooms
Flat D Middle Floor",Tsuen Wan,"$6.35
M",Kam Fung Hong Kong,"金鳳台 Kam Fung Terrace, 田心 Tin Sum, 鳳園 Fung Yuen, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.4613298,114.18065736860446
7183,7183,"The Pavilia Bay 5 Rooms
Flat D Middle Floor Tower 1A",Tsuen Wan,"$26
M",The Pavilia Bay Tower Hong Kong,,0.0,0.0
7184,7184,"Lohas Park LP6
Flat H Lower Floor Tower 5",Lohas Park,"$7.2
M",Lohas Park Tower Hong Kong,,0.0,0.0
7185,7185,"La Vetta
68 Lai Ping Road (House)",Kau To Shan / Fotan,"$88
M",La Vetta Lai Ping Road (House) Hong Kong,,0.0,0.0
7186,7186,"Ocean Pride Phase 2 (Ocean Supreme) 4 Rooms
Flat B Middle Floor Tower 5A",Tsuen Wan,"$35.1
M",Ocean Pride (Ocean Supreme) Tower Hong Kong,,0.0,0.0
7187,7187,"Claymore Lodge 2 Living Rooms
Flat B Higher Floor",Happy Valley / Mid-Levels East,"$6.1
M",Claymore Lodge Hong Kong,"嘉樂居 Claymore Lodge, 33, 山村道 Village Road, 跑馬地 Happy Valley, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.268225299999997,114.18553521080527
7188,7188,"City One Shatin Phase 3 3 Rooms
Flat A Lower Floor Block 30",Shatin,"$7.13
M",City One Shatin Hong Kong,"沙田第一城 City One Shatin, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38714225,114.20232287269579
7189,7189,"Convention Plaza 3 Rooms 2 Living Rooms
Flat 19 Higher Floor Apartment Tower",Mid-Levels Central / Admiralty,"$45
M",Convention Plaza Apartment Tower Hong Kong,,0.0,0.0
7190,7190,"Hill Court 2 Rooms
Flat D Middle Floor",Hong Kong West,"$6.7
M",Hill Hong Kong,"香港華仁書院 Wah Yan Collage, Hong Kong, 281, 皇后大道東 Queen's Road East, 摩利臣山 Morrison Hill, 灣仔 Wan Chai, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27415395,114.17605832141058
7191,7191,"Coastal Skyline Phase 1 3 Rooms 2 Living Rooms
Flat B Higher Floor Block 2",Tung Chung,"$21
M",Coastal Skyline Hong Kong,"藍天海岸 Coastal Skyline, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2919209,113.94573064596155
7192,7192,"Harbour Place 2 Rooms
Flat K Higher Floor Block 2",Hung Hom,"$10.4
M",Harbour Place Hong Kong,"海濱南岸 Harbour Place, 紅磡 Hung Hom, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.30265715,114.18674849163978
7193,7193,"Park Vista (Park Yoho) Park Yoho Genova (Phase 2A)
Flat D Higher Floor Tower 15A",Yuen Long,"$8.55
M",Park Vista (Park Yoho) Park Yoho Genova Tower Hong Kong,,0.0,0.0
7194,7194,"The Pavilia Bay 2 Rooms
Flat A Higher Floor Tower 2B",Tsuen Wan,"$13.5
M",The Pavilia Bay Tower Hong Kong,,0.0,0.0
7195,7195,"Ocean Pride Phase 1 2 Rooms
Flat B Higher Floor Tower 7",Tsuen Wan,"$11.48
M",Ocean Pride Tower Hong Kong,"第五座 Tower 5, 荃灣路 Tsuen Wan Road, 柴灣角工業區 Chai Wan Kok Industrial Area, 柴灣角 Chai Wan Kok, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.36872055,114.10871491568763
7196,7196,"Celestial Heights Phase 2 3 Rooms 2 Living Rooms
Flat 12 Lower Floor Celestial Avenue 12",Ho Man Tin,"$26.5
M",Celestial Heights Celestial Avenue Hong Kong,,0.0,0.0
7197,7197,"Park Avenue 2 Rooms 2 Living Rooms
Flat E Middle Floor Block 09",Olympic,"$10.5
M",Park Avenue Hong Kong,"柏景灣 Park Avenue, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.315904500000002,114.16305666176433
7198,7198,"Tavistock II 3 Rooms 2 Living Rooms
Flat A Higher Floor",Mid-Levels Central / Admiralty,"$88
M",Tavistock II Hong Kong,,0.0,0.0
7199,7199,"The Beverly Hills Boulevard De Foret 5 Rooms
23 Sam Mun Tsai Road (House)",Tai Po,"$28.8
M",The Beverly Hills Boulevard De Foret Sam Mun Tsai Road (House) Hong Kong,,0.0,0.0
7200,7200,"Hung Yu Mansion
Flat B9 Middle Floor",Cheung Sha Wan / Sham Shui Po,"$4.4
M",Hung Yu Mansion Hong Kong,"鴻裕大廈 Hung Yu Mansion, 長沙灣 Cheung Sha Wan, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3351121,114.16014932642993
7201,7201,"Park Vista (Park Yoho) Park Yoho Sicilia (Phase 1C)
Flat D Higher Floor Block 1A",Yuen Long,"$5.28
M",Park Vista (Park Yoho) Park Yoho Sicilia Hong Kong,,0.0,0.0
7202,7202,"Ocean Pride Phase 1 2 Rooms
Flat D Lower Floor Tower 8",Tsuen Wan,"$12
M",Ocean Pride Tower Hong Kong,"第五座 Tower 5, 荃灣路 Tsuen Wan Road, 柴灣角工業區 Chai Wan Kok Industrial Area, 柴灣角 Chai Wan Kok, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.36872055,114.10871491568763
7203,7203,"The Horizon 2 Rooms 2 Living Rooms
Flat G Middle Floor Court C1",Tai Po,"$8.68
M",The Horizon Hong Kong,"海日灣 The Horizon, 白石角 Pak Shek Kok, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.42940635,114.20712784870958
7204,7204,"Illumination Terrace 2 Rooms
Flat E Middle Floor Block 1",Jardine's Lookout / Tai Hang,"$11.8
M",Terrace Hong Kong,"銅鑼灣（摩頓台） Causeway Bay (Moreton Terrace), 大坑道天橋 Tai Hang Road Flyover, 大坑 Tai Hang, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2788844,114.19017646986927
7205,7205,"Island Harbourview 3 Rooms 1 Living Room
Flat D Higher Floor Block 09",Olympic,"$17.8
M",Island Harbourview Hong Kong,"維港灣 Island Harbourview, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.31903845,114.1574054044579
7206,7206,"City One Shatin Phase 4 2 Rooms 1 Living Room
Flat F Middle Floor Block 41",Shatin,"$5.2
M",City One Shatin Hong Kong,"沙田第一城 City One Shatin, 圓洲角 Yuen Chau Kok, 沙田 Sha Tin, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.38714225,114.20232287269579
7207,7207,"City Point
Flat C Higher Floor Block 7",Tsuen Wan,"$8.9
M",City Point Hong Kong,"環宇海灣 City Point, 荃灣市中心 Tsuen Wan Town Centre, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.3644051,114.11444332964882
7208,7208,"Kiu Wang Mansion 3 Rooms 2 Living Rooms
Flat C Lower Floor",Ho Man Tin,"$14.9
M",Kiu Wang Mansion Hong Kong,"僑宏大廈 Kiu Wang Mansion, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32029325,114.17810879677614
7209,7209,"Lime Gala
Flat G Lower Floor Tower 1A",Shau Kei Wan,"$6.25
M",Lime Gala Tower Hong Kong,,0.0,0.0
7210,7210,"Po Sing Centre 2 Living Rooms
Flat 2 Lower Floor Block C",Kwai Chung,"$4.8
M",Po Sing Centre Hong Kong,"寶星中心 Po Sing Centre, 石梨山村 Shek Lei Hill Village, 葵涌 Kwai Chung, 葵青區 Kwai Tsing District, 新界 New Territories, 香港 Hong Kong, 中国",22.36605935,114.1359026385657
7211,7211,"Harbour Green 3 Rooms 2 Living Rooms
Flat F Middle Floor Block 5",Olympic,"$14.5
M",Harbour Green Hong Kong,"君滙港 Harbour Green, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3216776,114.15917411998208
7212,7212,"Yue Fai Court
Flat 7 Higher Floor Block B",Aberdeen / Wong Chuk Hang,"$6.28
M",Yue Fai Hong Kong,"海悅花園 Serene Garden, 青衣市中心 Tsing Yi Town Centre, 青衣 Tsing Yi, 葵青區 Kwai Tsing District, 新界 New Territories, 香港 Hong Kong, 中国",22.35385845,114.10784473688466
7213,7213,"Park Vista (Park Yoho) Park Yoho Sicilia (Phase 1C)
Flat C Lower Floor Block 1A",Yuen Long,"$7.6
M",Park Vista (Park Yoho) Park Yoho Sicilia Hong Kong,,0.0,0.0
7214,7214,"Kam Wah Mansion
Flat F Middle Floor",Cheung Sha Wan / Sham Shui Po,"$4.6
M",Kam Wah Mansion Hong Kong,"金華大廈 Kam Wah Mansion, 226-242, 長沙灣道 Cheung Sha Wan Road, 元洲 Un Chau, 深水埗 Sham Shui Po, 深水埗區 Sham Shui Po District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3314736,114.16176836099547
7215,7215,"Century Link Phase 1 2 Rooms 1 Living Room
Flat 1 Lower Floor Block 5B",Tung Chung,"$7.8
M",Century Link Hong Kong,"東環 Century Link, 東涌北 Tung Chung North, 東涌 Tung Chung, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.2958855,113.94994868564052
7216,7216,"Harbour One 2 Rooms 2 Living Rooms
Flat B Middle Floor",Hong Kong West,"$20
M",Harbour One Hong Kong,"維壹 Harbour One, 西環 Sai Wan, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.286952,114.13305459535005
7217,7217,"Whampoa Garden Site 1
Flat G Higher Floor Block 04",Hung Hom,"$11
M",Whampoa Garden Site Hong Kong,,0.0,0.0
7218,7218,"Metro Harbour View Phase 1 3 Rooms 2 Living Rooms
Flat C Higher Floor Block 06",Tai Kok Tsui,"$9.8
M",Metro Harbour View Hong Kong,"港灣豪庭 Metro Harbour View, 8, 福利街 Fuk Lee Street, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32450885,114.16043743569773
7219,7219,"Metro Harbour View Phase 2
Flat E Higher Floor Block 10",Tai Kok Tsui,"$8
M",Metro Harbour View Hong Kong,"港灣豪庭 Metro Harbour View, 8, 福利街 Fuk Lee Street, 大角咀 Tai Kok Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.32450885,114.16043743569773
7220,7220,"Riviera Gardens 3 Rooms
Flat A Higher Floor Block 6",Tsuen Wan,"$8.8
M",Riviera Gardens Hong Kong,"海濱花園 Riviera Gardens, 荃灣東工業區 Tsuen Wan East Industrial Area, 荃灣市中心 Tsuen Wan Town Centre, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.362220649999998,114.11367594035787
7221,7221,"Seven Victory Avenue 1 Living Room
Flat H Lower Floor",Ho Man Tin,"$4.2
M",Seven Victory Avenue Hong Kong,,0.0,0.0
7222,7222,"Golden Lion Garden Stage 1 1 Room
Flat 7 Lower Floor Stage 1 - Blk B - (Golden Beauty Court)",Shatin,"$4.95
M",Golden Lion Garden Stage Stage Blk (Golden Beauty Hong Kong,,0.0,0.0
7223,7223,"Parc Inverness 3 Rooms 2 Living Rooms
Flat A Higher Floor Block 2",Kowloon Tong / Beacon Hill,"$33
M",Parc Inverness Hong Kong,"賢文禮士 Parc Inverness, 九龍仔 Kowloon Tsai, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.333536600000002,114.18618450275775
7224,7224,"Phoenix Court 3 Rooms 2 Living Rooms
Flat F2 Middle Floor Block F",Kowloon Tong / Beacon Hill,"$12
M",Phoenix Hong Kong,"鳳誼花園 Phoenix Palm Villa, 牛寮 Ngau Liu, 西貢 Sai Kung, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.392920750000002,114.27003933866851
7225,7225,"55 Conduit Road 3 Rooms 2 Living Rooms
Flat D Middle Floor",Mid-Levels West,"$58
M",Conduit Road Hong Kong,"干德道 Conduit Road, 西半山 Mid-Levels West, 半山 Mid-Levels, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27963,114.150123
7226,7226,"34G Braga Circuit 3 Rooms 2 Living Rooms
Lower Floor",Ho Man Tin,"$30
M",Braga Circuit Hong Kong,"布力架街 Braga Circuit, 加多利山 Kadoorie Hill, 何文田 Ho Man Tin, 九龍城區 Kowloon City District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.322889,114.1775038
7227,7227,"New Haven 2 Rooms 2 Living Rooms
Flat C Higher Floor Block 1",Tsuen Wan,"$9.08
M",New Haven Hong Kong,"名逸居 New Haven, 荃灣市中心 Tsuen Wan Town Centre, 荃灣 Tsuen Wan, 荃灣區 Tsuen Wan District, 新界 New Territories, 香港 Hong Kong, 中国",22.3684953,114.11987436413769
7228,7228,"Parc City 2 Rooms 2 Living Rooms
Flat C Higher Floor Tower 1",Tsuen Wan,"$11.5
M",Parc City Tower Hong Kong,,0.0,0.0
7229,7229,"One Homantin 2 Rooms 2 Living Rooms
Flat C Lower Floor Tower 5",Ho Man Tin,"$12
M",One Homantin Tower Hong Kong,,0.0,0.0
7230,7230,"Royal Ascot Phase 1 4 Rooms 1 Living Room
Flat E Higher Floor Block 03",Kau To Shan / Fotan,"$42.8
M",Royal Ascot Hong Kong,"駿景園 Royal Ascot, 拔子窩 Pat Tsz Wo, 落路下村 Lok Lo Ha Village, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.4007684,114.2023210647866
7231,7231,"Dynasty Heights Tropicana 3 Rooms 2 Living Rooms
Flat A Higher Floor Tropicana 5 (Block 22)",Yau Yat Chuen / Shek Kip Mei,"$22.8
M",Heights Hong Kong,"Hong Kong, West 14th Avenue, Airway Heights, Spokane County, Washington, 99001, United States",47.64329225,-117.59900225599648
7232,7232,"Kingston Terrace
Flat G Middle Floor Block 3",Tuen Mun,"$4.7
M",Kingston Terrace Hong Kong,"景新臺 Kingston Terrace, 頌皇台 Chung Wong Toi, 新墟村 San Hui Village, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.4024632,113.98067401320293
7233,7233,"Tuen Mun Fa Yuen 2 Rooms
Flat F Middle Floor",Tuen Mun,"$4
M",Tuen Mun Fa Yuen Hong Kong,"屯門花園 Tuen Mun Fa Yuen, 井頭上村南 Tseng Tau Sheung Tsuen South, 屯門 Tuen Mun, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.38910125,113.97886615902846
7234,7234,"The Victoria Towers 2 Rooms 2 Living Rooms
Flat A Higher Floor Block 1",Tsim Sha Tsui,"$15
M",The Victoria Towers Hong Kong,"港景峰 The Victoria Towers, 尖沙咀 Tsim Sha Tsui, 油尖旺區 Yau Tsim Mong District, 九龍 Kowloon, 香港 Hong Kong, 中国",22.3022851,114.16853316182528
7235,7235,"Well On Garden 2 Rooms 2 Living Rooms
Flat F Higher Floor Block 1",Po Lam / Tseung Kwan O Station,"$7.4
M",Well On Garden Hong Kong,"慧安園 Well On Garden, 寶林 Po Lam, 將軍澳村 Tseung Kwan O Village, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.32377985,114.25379840295794
7236,7236,"Serenade 3 Rooms 2 Living Rooms
Flat D Lower Floor Tower 1",Jardine's Lookout / Tai Hang,"$21.88
M",Tower Hong Kong,"中銀大廈 Bank of China Tower, 紅棉路 Cotton Tree Drive, 政府山 Government Hill, 金鐘 Admiralty, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.2792793,114.1615983443593
7237,7237,"Glamour Garden
Block 1",Sheung Shui / Fanling,"$11
M",Glamour Garden Hong Kong,"金輝花園 Glamour Garden, 大圍 Tai Wai, 大圍新村 Tai Wai New Village, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",22.3746984,114.17672529653439
7238,7238,"Tak Tai Court 2 Rooms
Flat A Higher Floor",Kwai Chung,"$5.48
M",Tak Tai Hong Kong,"信德中心 Shun Tak Centre, 168-200, 干諾道中 Connaught Road Central, 太平山 Tai Ping Shan, 上環 Sheung Wan, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.28792465,114.15186425153446
7239,7239,"Chelsea Heights Phase 2 2 Rooms 2 Living Rooms
Flat E Lower Floor Block 7",Tuen Mun,"$7.27
M",Chelsea Heights Hong Kong,"卓爾居 Chelsea Heights, 1, 石排頭徑 Shek Pai Tau Path, 石排頭, 屯門中 Tuen Mun Central, 舊墟村 Kau Hui Village, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.401911849999998,113.97453936339045
7240,7240,"South WalkAura
Flat C Higher Floor",Aberdeen / Wong Chuk Hang,"$5.4
M",South WalkAura Hong Kong,,0.0,0.0
7241,7241,"South WalkAura 1 Room 1 Living Room
Flat A Middle Floor",Aberdeen / Wong Chuk Hang,"$7
M",South WalkAura Hong Kong,,0.0,0.0
7242,7242,"H Cube 1 Room 1 Living Room
Flat 12 Lower Floor",Tsuen Wan,"$6.2
M",Cube Hong Kong,"驊宅 Queen's Cube, 灣仔 Wan Chai, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国",22.27425195,114.17374171530274
7243,7243,"Wealthy Garden 2 Rooms 1 Living Room
Flat D Middle Floor Cheong Fu Court",Tsuen Wan,"$5.03
M",Wealthy Garden Cheong Fu Hong Kong,,0.0,0.0
7244,7244,"Beneville 2 Rooms 2 Living Rooms
Flat B Lower Floor Block 3",Tuen Mun,"$5.98
M",Beneville Hong Kong,"聚康山莊 Beneville, 屯貴路 Tuen Kwai Road, 虎地 Fu Tei, 虎地下村 Fu Tei Ha Tsuen, 麒麟圍 Kei Lun Wai, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国",22.4120388,113.9838557
7245,7245,"Metro Town Phase 1 (Metro Town) 3 Rooms 2 Living Rooms
Flat C Lower Floor Tower 2",Tiu Keng Leng,"$9.5
M",Metro Town (Metro Town) Tower Hong Kong,,0.0,0.0
7246,7246,"Redland Garden 3 Rooms
Flat B Lower Floor",Tai Po,"$10.3
M",Redland Garden Hong Kong,"松濤閣 Redland Garden, 大埔滘松園村 Tai Po Kau Tsung Yuen Village, 大埔 Tai Po, 大埔區 Tai Po District, 新界 New Territories, 香港 Hong Kong, 中国",22.4414832,114.18114430573593
7247,7247,"The Beaumount Phase 1
Flat F Higher Floor Block 6",Lohas Park,"$8.5
M",The Beaumount Hong Kong,"峻瀅 The Beaumount, 小赤沙 Siu Chik Sha, 將軍澳 Tseung Kwan O, 西貢區 Sai Kung District, 新界 New Territories, 香港 Hong Kong, 中国",22.29747925,114.27492614960937
